,#ID_RSSD,D_DT_START,D_DT_END,BHC_IND,BROAD_REG_CD,CHTR_AUTH_CD,CHTR_TYPE_CD,FBO_4C9_IND,FHC_IND,FUNC_REG,INSUR_PRI_CD,MBR_FHLBS_IND,MBR_FRS_IND,SEC_RPTG_STATUS,EST_TYPE_CD,BANK_CNT,BNK_TYPE_ANALYS_CD,D_DT_EXIST_CMNC,D_DT_EXIST_TERM,FISC_YREND_MMDD,D_DT_INSUR,D_DT_OPEN,FNCL_SUB_HOLDER,FNCL_SUB_IND,IBA_GRNDFTHR_IND,IBF_IND,ID_RSSD_HD_OFF,MJR_OWN_MNRTY,NM_LGL,NM_SHORT,NM_SRCH_CD,ORG_TYPE_CD,REASON_TERM_CD,CNSRVTR_CD,ENTITY_TYPE,AUTH_REG_DIST_FRS,ACT_PRIM_CD,CITY,CNTRY_NM,ID_CUSIP,STATE_ABBR_NM,PLACE_CD,STATE_CD,STATE_HOME_CD,STREET_LINE1,STREET_LINE2,ZIP_CD,ID_THRIFT,ID_THRIFT_HC,DOMESTIC_IND,ID_ABA_PRIM,ID_FDIC_CERT,ID_NCUA,COUNTY_CD,DIST_FRS,ID_OCC,CNTRY_CD,DT_END,DT_EXIST_CMNC,DT_EXIST_TERM,DT_INSUR,DT_OPEN,DT_START,ID_TAX,PROV_REGION,URL,SLHC_IND,SLHC_TYPE_IND,PRIM_FED_REG,STATE_INC_CD,CNTRY_INC_CD,STATE_INC_ABBR_NM,CNTRY_INC_NM,ID_LEI,IHC_IND
119885,562638,05/11/1981 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,05/11/1981 00:00:00,0,0,0,0,29636,0,UNION BRANCH                                                                                                            ,UNION BR                      ,1063825741,0,0,0,DBR,0,0,UNION,UNITED STATES                           ,0,MS,75360,28,0,502 BANK STREET,0,39365    ,0,0,Y,0,0,0,101,6,0,1007,99991231,0,99991231,0,19810511,19810511,0,0,0,0,0,,0,0,0,,0,0
119990,4443258,10/01/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/09/2009 00:00:00,0,0,0,0,29636,0,OCEAN SPRINGS BRANCH                                                                                                    ,OCEAN SPRINGS BR              ,155166959,0,0,0,DBR,0,0,OCEAN SPRINGS,UNITED STATES                           ,0,MS,0,28,0,2206 BIENVILLE BOULEVARD,0,39564    ,0,0,Y,0,0,0,59,6,0,1007,99991231,0,99991231,0,20091209,20191001,0,0,0,0,0,,0,0,0,,0,0
119993,448031,11/24/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/26/1972 00:00:00,0,0,0,0,29636,0,CARTHAGE MAIN OFFICE                                                                                                    ,CARTHAGE BR                   ,969814039,0,0,0,DBR,0,0,CARTHAGE,UNITED STATES                           ,0,MS,11780,28,0,301 W MAIN STREET,0,39051    ,0,0,Y,0,0,0,79,6,0,1007,99991231,0,99991231,0,19720926,20081124,0,0,0,0,0,,0,0,0,,0,0
119996,511533,12/01/1985 00:00:00,07/03/2007 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,07/03/2007 00:00:00,0,,12/04/1981 00:00:00,0,0,0,0,29636,0,CROSSROADS BRANCH                                                                                                       ,CROSSROADS BR                 ,587580678,0,0,0,DBR,0,0,CARTHAGE,UNITED STATES                           ,0,MS,11780,28,0,INTERSECTION OF HWYS 35 & 16,0,39051    ,0,0,Y,0,0,0,79,6,0,1007,20070703,0,20070703,0,19811204,19851201,0,0,0,0,0,,0,0,0,,0,0
119997,4443249,10/01/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/02/2010 00:00:00,0,0,0,0,29636,0,ORANGE GROVE/GULFPORT BRANCH                                                                                            ,ORANGE GROVE/GULFPORT BR      ,92141530,0,0,0,DBR,0,0,GULFPORT,UNITED STATES                           ,0,MS,0,28,0,12008 HIGHWAY 49,0,39503    ,0,0,Y,0,0,0,47,6,0,1007,99991231,0,99991231,0,20100802,20191001,0,0,0,0,0,,0,0,0,,0,0
120019,5557198,11/16/2020 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/16/2020 00:00:00,0,0,0,0,29636,0,RIDGELAND BRANCH                                                                                                        ,RIDGELAND BR                  ,749277524,0,0,0,DBR,0,0,RIDGELAND,UNITED STATES                           ,0,MS,0,28,0,320 HIGHWAY 51 NORTH,0,39157    ,0,0,Y,0,0,0,89,6,0,1007,99991231,0,99991231,0,20201116,20201116,0,0,0,0,0,,0,0,0,,0,0
120025,2289555,12/02/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/10/1995 00:00:00,0,0,0,0,29636,0,SCOOBA BRANCH                                                                                                           ,SCOOBA BR                     ,403304576,0,0,0,DBR,0,0,SCOOBA,UNITED STATES                           ,0,MS,66160,28,0,27597 HIGHWAY 16 EAST,0,39358    ,0,0,Y,0,0,0,69,6,0,1007,99991231,0,99991231,0,19950310,20081202,0,0,0,0,0,,0,0,0,,0,0
120026,537346,05/18/2002 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/01/1955 00:00:00,0,0,0,0,29636,0,NOXAPATER BRANCH                                                                                                        ,NOXAPATER BR                  ,649455735,0,0,0,DBR,0,0,NOXAPATER,UNITED STATES                           ,0,MS,52880,28,0,45 MAIN STREET,0,39346    ,0,0,Y,0,0,0,159,8,0,1007,99991231,0,99991231,0,19551101,20020518,0,0,0,0,0,,0,0,0,,0,0
120210,4443267,10/01/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/11/2008 00:00:00,0,0,0,0,29636,0,PASCAGOULA BRANCH                                                                                                       ,PASCAGOULA BR                 ,357289183,0,0,0,DBR,0,0,PASCAGOULA,UNITED STATES                           ,0,MS,0,28,0,1519 JACKSON AVE,0,39567    ,0,0,Y,0,0,0,59,6,0,1007,99991231,0,99991231,0,20080311,20191001,0,0,0,0,0,,0,0,0,,0,0
120212,98333,03/04/1985 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/04/1985 00:00:00,0,0,0,0,29636,0,EAST SIDE BRANCH                                                                                                        ,EAST SIDE BR                  ,283093060,0,0,0,DBR,0,0,PHILADELPHIA,UNITED STATES                           ,0,MS,56960,28,0,599 EAST MAIN STREET,0,39350    ,0,0,Y,0,0,0,99,6,0,1007,99991231,0,99991231,0,19850304,19850304,0,0,0,0,0,,0,0,0,,0,0
120213,2186485,04/16/1994 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,04/16/1994 00:00:00,12/31/9999 00:00:00,0,,04/16/1994 00:00:00,0,0,0,0,29636,0,KOSCIUSKO OFFICE                                                                                                        ,KOSCIUSKO OFF                 ,931899397,0,0,0,DBR,0,0,KOSCIUSKO,UNITED STATES                           ,0,MS,38320,28,0,775 NORTH JACKSON STREET,0,39090    ,0,0,Y,0,0,0,7,8,0,1007,99991231,19940416,99991231,0,19940416,19940416,0,0,0,0,0,,0,0,0,,0,0
120215,4115171,07/31/2007 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/31/2007 00:00:00,0,0,0,0,29636,0,COLLINSVILLE BRANCH                                                                                                     ,COLLINSVILLE BR               ,139608724,0,0,0,DBR,0,0,COLLINSVILLE,UNITED STATES                           ,0,MS,0,28,0,9065 COLLINSVILLE ROAD,0,39325    ,0,0,Y,0,0,0,75,6,0,1007,99991231,0,99991231,0,20070731,20070731,0,0,0,0,0,,0,0,0,,0,0
120216,5557189,11/16/2020 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/16/2020 00:00:00,0,0,0,0,29636,0,NEW FLOWOOD BRANCH                                                                                                      ,NEW FLOWOOD BR                ,449247347,0,0,0,DBR,0,0,FLOWOOD,UNITED STATES                           ,0,MS,0,28,0,2845 LAKELAND DRIVE,0,39232    ,0,0,Y,0,0,0,121,6,0,1007,99991231,0,99991231,0,20201116,20201116,0,0,0,0,0,,0,0,0,,0,0
120218,728340,05/18/2002 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/27/1947 00:00:00,0,0,0,0,29636,0,LOUISVILLE BRANCH                                                                                                       ,LOUISVILLE BR                 ,868300701,0,0,0,DBR,0,0,LOUISVILLE,UNITED STATES                           ,0,MS,42280,28,0,100 EAST MAIN STREET,0,39339    ,0,0,Y,0,0,0,159,8,0,1007,99991231,0,99991231,0,19470127,20020518,0,0,0,0,0,,0,0,0,,0,0
120312,4651941,08/07/2017 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/05/2014 00:00:00,0,0,0,0,29636,0,BILOXI CEDAR LAKE BRANCH                                                                                                ,BILOXI CEDAR LAKE BR          ,560352252,0,0,0,DBR,0,0,BILOXI,UNITED STATES                           ,0,MS,0,28,0,1830 POPPS FERRY ROAD,0,39532    ,0,0,Y,0,0,0,47,6,0,1007,99991231,0,99991231,0,20140305,20170807,0,0,0,0,0,,0,0,0,,0,0
120318,563130,09/20/1988 00:00:00,07/28/2011 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,07/28/2011 00:00:00,0,,04/14/1978 00:00:00,0,0,0,0,29636,0,PEARL RIVER BRANCH                                                                                                      ,PEARL RIVER BR                ,516418898,0,0,0,DBR,0,0,PHILADELPHIA,UNITED STATES                           ,0,MS,56960,28,0,CHOCTAW SHOPPING CENTER HIGHWAY 16 WEST,0,39350    ,0,0,Y,0,0,0,99,6,0,1007,20110728,0,20110728,0,19780414,19880920,0,0,0,0,0,,0,0,0,,0,0
120459,3068720,12/02/2002 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/03/2000 00:00:00,0,0,0,0,29636,0,EASTGATE BRANCH                                                                                                         ,EASTGATE BR                   ,646971786,0,0,0,DBR,0,0,MERIDIAN,UNITED STATES                           ,0,MS,0,28,0,1825 HIGHWAY 39 NORTH,0,39301    ,0,0,Y,0,0,0,75,6,0,1007,99991231,0,99991231,0,20000803,20021202,0,0,0,0,0,,0,0,0,,0,0
120462,632232,12/01/1985 00:00:00,07/01/2011 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,07/01/2011 00:00:00,0,,07/29/1974 00:00:00,0,0,0,0,29636,0,MADDEN BRANCH                                                                                                           ,MADDEN BR                     ,273474778,0,0,0,DBR,0,0,MADDEN,UNITED STATES                           ,0,MS,44480,28,0,HIGHWAY 488,0,39109    ,0,0,Y,0,0,0,79,6,0,1007,20110701,0,20110701,0,19740729,19851201,0,0,0,0,0,,0,0,0,,0,0
120463,4661472,04/07/2014 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,04/07/2014 00:00:00,0,0,0,0,29636,0,BILOXI LEMOYNE BOULEVARD BRANCH                                                                                         ,BILOXI LEMOYNE BLVD BR        ,309061791,0,0,0,DBR,0,0,BILOXI,UNITED STATES                           ,0,MS,0,28,0,15309 LEMOYNE BOULEVARD,0,39532    ,0,0,Y,0,0,0,59,6,0,1007,99991231,0,99991231,0,20140407,20140407,0,0,0,0,0,,0,0,0,,0,0
120464,4115162,01/22/2008 00:00:00,09/13/2013 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,09/13/2013 00:00:00,0,,01/22/2008 00:00:00,0,0,0,0,29636,0,MIDTOWN BRANCH                                                                                                          ,MIDTOWN BR                    ,579693934,0,0,0,DBR,0,0,MERIDIAN,UNITED STATES                           ,0,MS,0,28,0,905 22ND AVENUE,0,39301    ,0,0,Y,0,0,0,75,6,0,1007,20130913,0,20130913,0,20080122,20080122,0,0,0,0,0,,0,0,0,,0,0
120509,30931,02/03/1975 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,02/03/1975 00:00:00,0,0,0,0,29636,0,NORTH SIDE BRANCH                                                                                                       ,NORTH SIDE BR                 ,516147653,0,0,0,DBR,0,0,PHILADELPHIA,UNITED STATES                           ,0,MS,56960,28,0,802 PECAN AVENUE,0,39350    ,0,0,Y,0,0,0,99,6,0,1007,99991231,0,99991231,0,19750203,19750203,0,0,0,0,0,,0,0,0,,0,0
120512,914031,07/28/2001 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/22/1972 00:00:00,0,0,0,0,29636,0,FOREST BRANCH                                                                                                           ,FOREST BR                     ,844629097,0,0,0,DBR,0,0,FOREST,UNITED STATES                           ,0,MS,25340,28,0,247 WOODLAND DRIVE NORTH,0,39074    ,0,0,Y,0,0,0,123,6,0,1007,99991231,0,99991231,0,19721222,20010728,0,0,0,0,0,,0,0,0,,0,0
120513,31433,01/29/1996 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/06/1972 00:00:00,0,0,0,0,29636,0,WEST SIDE BRANCH                                                                                                        ,WEST SIDE BR                  ,733635914,0,0,0,DBR,0,0,PHILADELPHIA,UNITED STATES                           ,0,MS,56960,28,0,912 WEST BEACON STREET,0,39350    ,0,0,Y,0,0,0,99,6,0,1007,99991231,0,99991231,0,19721106,19960129,0,0,0,0,0,,0,0,0,,0,0
120760,110338,07/28/2001 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/01/1935 00:00:00,0,0,0,0,29636,0,DECATUR BRANCH                                                                                                          ,DECATUR BR                    ,148969393,0,0,0,DBR,0,0,DECATUR,UNITED STATES                           ,0,MS,18180,28,0,15220 HIGHWAY 15 SOUTH,0,39327    ,0,0,Y,0,0,0,101,6,0,1007,99991231,0,99991231,0,19350101,20010728,0,0,0,0,0,,0,0,0,,0,0
120768,5724208,01/25/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/25/2021 00:00:00,0,0,0,0,29636,0,OXFORD BRANCH                                                                                                           ,OXFORD BR                     ,854371137,0,0,0,DBR,0,0,OXFORD,UNITED STATES                           ,0,MS,0,28,0,902 SISK AVENUE,0,38655    ,0,0,Y,0,0,0,71,8,0,1007,99991231,0,99991231,0,20210125,20210125,0,0,0,0,0,,0,0,0,,0,0
120812,581433,02/13/2003 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/20/1920 00:00:00,0,0,0,0,29636,0,SEBASTOPOL BRANCH                                                                                                       ,SEBASTOPOL BR                 ,497046477,0,0,0,DBR,0,0,SEBASTOPOL,UNITED STATES                           ,0,MS,66280,28,0,24 PINE STREET,0,39359    ,0,0,Y,0,0,0,123,6,0,1007,99991231,0,99991231,0,19200320,20030213,0,0,0,0,0,,0,0,0,,0,0
120980,3715800,10/01/2019 00:00:00,04/03/2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,04/03/2020 00:00:00,0,,03/11/2008 00:00:00,0,0,0,0,29636,0,BILOXI MEDICAL TOWERS BRANCH                                                                                            ,BILOXI MEDICAL TOWERS BR      ,36228106,0,0,0,DBR,0,0,BILOXI,UNITED STATES                           ,0,MS,0,28,0,1721 MEDICAL PARK DRIVE,SUITE 103,39532    ,0,0,Y,0,0,0,47,6,0,1007,20200403,0,20200403,0,20080311,20191001,0,0,0,0,0,,0,0,0,,0,0
120985,4395937,11/15/2011 00:00:00,11/13/2020 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,11/13/2020 00:00:00,0,,11/15/2011 00:00:00,0,0,0,0,29636,0,FLOWOOD BRANCH                                                                                                          ,FLOWOOD BR                    ,504934948,0,0,0,DBR,0,0,FLOWOOD,UNITED STATES                           ,0,MS,0,28,0,"5419 HIGHWAY 25, SUITE Q",0,39232    ,0,0,Y,0,0,0,121,6,0,1007,20201113,0,20201113,0,20111115,20111115,0,0,0,0,0,,0,0,0,,0,0
120987,3654703,10/18/2007 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,10/18/2007 00:00:00,0,0,0,0,29636,0,STARKVILLE BRANCH                                                                                                       ,STARKVILLE BR                 ,498175404,0,0,0,DBR,0,0,STARKVILLE,UNITED STATES                           ,0,MS,0,28,0,201 HIGHWAY 12 WEST,0,39759    ,0,0,Y,0,0,0,105,8,0,1007,99991231,0,99991231,0,20071018,20071018,0,0,0,0,0,,0,0,0,,0,0
130083,1721106,12/31/1979 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/31/1979 00:00:00,0,0,0,0,29878,0,REGO PARK BRANCH                                                                                                        ,REGO PARK BRANCH              ,120144181,0,0,0,DBR,0,0,REGO PARK,UNITED STATES                           ,0,NY,61071,36,0,64-19 WOODHAVEN BLVD,0,11374    ,0,0,Y,0,0,0,81,2,0,1007,99991231,0,99991231,0,19791231,19791231,0,0,0,0,0,,0,0,0,,0,0
130087,1721124,06/30/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/31/1979 00:00:00,0,0,0,0,29878,0,FRESH MEADOWS BRANCH                                                                                                    ,FRESH MEADOWS BRANCH          ,703250276,0,0,0,DBR,0,0,FRESH MEADOWS,UNITED STATES                           ,0,NY,27639,36,0,18518 HORACE HARDING EXPRESSWAY,0,11365    ,0,0,Y,0,0,0,81,2,0,1007,99991231,0,99991231,0,19791231,20080630,0,0,0,0,0,,0,0,0,,0,0
130140,1721115,06/30/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/31/1979 00:00:00,0,0,0,0,29878,0,FOREST HILLS BRANCH                                                                                                     ,FOREST HILLS BRANCH           ,537184224,0,0,0,DBR,0,0,FOREST HILLS,UNITED STATES                           ,0,NY,26550,36,0,10109 METROPOLITAN AVE,0,11375    ,0,0,Y,0,0,0,81,2,0,1007,99991231,0,99991231,0,19791231,20080630,0,0,0,0,0,,0,0,0,,0,0
130164,4182221,06/30/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,06/30/2008 00:00:00,0,0,0,0,29878,0,RIDGEWOOD BRANCH                                                                                                        ,RIDGEWOOD BR                  ,1019879750,0,0,0,DBR,0,0,RIDGEWOOD,UNITED STATES                           ,0,NY,0,36,0,6660 FRESH POND RD,0,11385    ,0,0,Y,0,0,0,81,2,0,1007,99991231,0,99991231,0,20080630,20080630,0,0,0,0,0,,0,0,0,,0,0
130480,1742099,06/30/1985 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,03/21/1981 00:00:00,12/31/9999 00:00:00,0,,03/21/1981 00:00:00,0,0,0,0,29878,0,NEW HYDE PARK BRANCH                                                                                                    ,NEW HYDE PARK BRANCH          ,151348996,0,0,0,DBR,0,0,NEW HYDE PARK,UNITED STATES                           ,0,NY,50397,36,0,801 JERICHO TURNPIKE,0,11040    ,0,0,Y,0,0,0,59,2,0,1007,99991231,19810321,99991231,0,19810321,19850630,0,0,0,0,0,,0,0,0,,0,0
133997,3316010,03/06/2000 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/06/2000 00:00:00,0,0,0,0,1155,0,WAL-MART OFFICE                                                                                                         ,WALMART OFFICE                ,971745794,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,0,31,0,3010 EAST 23RD AVENUE NORTH,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,0,99991231,0,20000306,20000306,0,0,0,0,0,,0,0,0,,0,0
134115,3745722,03/19/2003 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,03/19/2003 00:00:00,0,0,0,0,1155,0,MOBILE BRANCH                                                                                                           ,MOBILE BR                     ,324988780,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,0,31,0,1005 EAST 23RD,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,0,99991231,0,20030319,20030319,0,0,0,0,0,,0,0,0,,0,0
134270,149057,11/25/1974 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,11/25/1974 00:00:00,12/31/9999 00:00:00,0,,11/25/1974 00:00:00,0,0,0,0,1155,0,PARKVIEW OFFICE                                                                                                         ,PARKVIEW OFFICE               ,408563808,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,17670,31,0,1965 EAST MILITARY AVENUE,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,19741125,99991231,0,19741125,19741125,0,0,0,0,0,,0,0,0,,0,0
134414,5425064,08/29/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,08/29/2019 00:00:00,0,0,0,0,1155,0,NYE BRANCH                                                                                                              ,NYE BR                        ,389785577,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,0,31,0,655 W. 23RD ST,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,0,99991231,0,20190829,20190829,0,0,0,0,0,,0,0,0,,0,0
134484,335355,12/08/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,01/01/1890 00:00:00,12/31/9999 00:00:00,0,,01/01/1890 00:00:00,0,0,0,0,1155,0,BLAIR BRANCH                                                                                                            ,BLAIR BR                      ,821132716,0,0,0,DBR,0,0,BLAIR,UNITED STATES                           ,0,NE,1990,31,0,555 SOUTH 19TH STREET,0,680080550,0,0,Y,0,0,0,177,10,0,1007,99991231,18900101,99991231,0,18900101,20211208,0,0,0,0,0,,0,0,0,,0,0
134612,1227970,11/21/1988 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,11/21/1988 00:00:00,12/31/9999 00:00:00,0,,11/21/1988 00:00:00,0,0,0,0,1155,0,DOWNTOWN OFFICE                                                                                                         ,DOWNTOWN OFFICE               ,447961568,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,17670,31,0,225 NORTH MAIN STREET,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,19881121,99991231,0,19881121,19881121,0,0,0,0,0,,0,0,0,,0,0
134702,2533566,12/08/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,02/03/1997 00:00:00,12/31/9999 00:00:00,0,,02/03/1997 00:00:00,0,0,0,0,1155,0,ARLINGTON BRANCH                                                                                                        ,ARLINGTON BR                  ,64543780,0,0,0,DBR,0,0,ARLINGTON,UNITED STATES                           ,0,NE,1990,31,0,130 WEST EAGLE,0,68002    ,0,0,Y,0,0,0,177,10,0,1007,99991231,19970203,99991231,0,19970203,20211208,0,0,0,0,0,,0,0,0,,0,0
134703,87953,06/30/1972 00:00:00,10/03/1986 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,01/05/1967 00:00:00,10/03/1986 00:00:00,0,,01/05/1967 00:00:00,0,0,0,0,1155,0,FREMONT MALL BRANCH                                                                                                     ,FREMONT MALL BR               ,840703514,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,17670,31,0,1100 EAST 23RD STREET,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,19861003,19670105,19861003,0,19670105,19720630,0,0,0,0,0,,0,0,0,,0,0
134831,5425046,08/07/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,08/07/2019 00:00:00,0,0,0,0,1155,0,SHALIMAR BRANCH                                                                                                         ,SHALIMAR BR                   ,2564644,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,0,31,0,749 E 29TH ST,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,0,99991231,0,20190807,20190807,0,0,0,0,0,,0,0,0,,0,0
134856,5425055,08/13/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,08/13/2019 00:00:00,0,0,0,0,1155,0,MIDLAND BRANCH                                                                                                          ,MIDLAND BR                    ,64110637,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,NE,0,31,0,900 N. CLARKSON ST,0,68025    ,0,0,Y,0,0,0,53,10,0,1007,99991231,0,99991231,0,20190813,20190813,0,0,0,0,0,,0,0,0,,0,0
135110,4445243,07/16/1987 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,07/16/1987 00:00:00,0,0,0,0,31134,0,SIXTH STREET DRIVE-IN FACILITY                                                                                          ,SIXTH ST DR-IN FACILITY       ,1013544309,0,0,0,DBR,0,0,WAYNESBORO,UNITED STATES                           ,0,GA,0,13,0,528 WEST SIXTH STREET,0,30830    ,0,0,Y,0,0,0,33,6,0,1007,99991231,0,99991231,0,19870716,19870716,0,0,0,0,0,,0,0,0,,0,0
135114,4445252,01/07/1972 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,01/07/1972 00:00:00,0,0,0,0,31134,0,SUPERMARKET BRANCH                                                                                                      ,SUPERMARKET BR                ,115247010,0,0,0,DBR,0,0,WAYNESBORO,UNITED STATES                           ,0,GA,0,13,0,208 WEST SIXTH STREET,0,30830    ,0,0,Y,0,0,0,33,6,0,1007,99991231,0,99991231,0,19720107,19720107,0,0,0,0,0,,0,0,0,,0,0
139817,889157,06/30/2007 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,08/20/1979 00:00:00,12/31/9999 00:00:00,0,,08/20/1979 00:00:00,0,0,0,0,14650,0,EAST MAIN STREET BRANCH                                                                                                 ,EAST MAIN ST BR               ,346650645,0,0,0,DBR,0,0,LOCUST GROVE,UNITED STATES                           ,0,OK,43500,40,0,124 EAST MAIN STREET,0,74352    ,0,0,Y,0,0,0,97,10,0,1007,99991231,19790820,99991231,0,19790820,20070630,0,0,0,0,0,,0,0,0,,0,0
140454,3363032,06/17/2005 00:00:00,01/29/2010 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,01/29/2010 00:00:00,0,,06/17/2005 00:00:00,0,0,0,0,44433,0,HOLLYWOOD BRANCH                                                                                                        ,HOLLYWOOD BR                  ,913892676,0,0,0,DBR,0,0,HOLLYWOOD,UNITED STATES                           ,0,FL,0,12,0,3795 HOLLYWOOD BOULEVARD,0,33021    ,0,0,Y,0,0,0,11,6,0,1007,20100129,0,20100129,0,20050617,20050617,0,0,0,0,0,,0,0,0,,0,0
